Order Date,Region,Product Category,Sales,Profit,Month,Year
2012-08-30,West,Office Supplies,320.57,-114.2,Aug,2012
2012-08-30,West,Technology,2013.8,-98.43,Aug,2012
2010-05-11,West,Office Supplies,2168.05,416.02,May,2010
2010-05-11,West,Office Supplies,303.07,-238.45,May,2010
2010-05-11,West,Office Supplies,1661.8,202.68,May,2010
2011-07-01,West,Furniture,2020.58,-45.02,Jul,2011
2011-07-01,West,Office Supplies,1533.46,730.44,Jul,2011
2011-07-01,West,Furniture,5989.048,541.01,Jul,2011
2010-10-31,West,Furniture,69.26,-113.86,Oct,2010
2010-12-20,West,Furniture,2896.99,36.94,Dec,2010
2012-02-29,West,Office Supplies,250.29,-9.31,Feb,2012
2012-02-29,West,Office Supplies,251.59,39.23,Feb,2012
2009-05-02,West,Office Supplies,158.91,-38.57,May,2009
2010-11-12,West,Office Supplies,171.57,12.5,Nov,2010
2010-11-12,West,Technology,2170.305,264.32,Nov,2010
2009-06-11,West,Office Supplies,224.34,-11.95,Jun,2009
2012-12-12,West,Office Supplies,262.13,-60.91,Dec,2012
2012-12-12,West,Office Supplies,173.12,-166.41,Dec,2012
2011-06-22,West,Office Supplies,9261.24,1646.43,Jun,2011
2011-06-22,West,Furniture,28.98,-18.39,Jun,2011
2010-12-15,West,Office Supplies,51.56,-1.06,Dec,2010
2011-05-31,West,Technology,437.77,-125.8,May,2011
2011-05-31,West,Office Supplies,514.86,-10.84,May,2011
2011-05-31,West,Office Supplies,356.27,84.53,May,2011
2012-10-07,West,Technology,4509.3775,1426.26,Oct,2012
2009-05-22,West,Technology,1813.04,-164.4,May,2009
2011-08-15,West,Furniture,4530.96,-993.35,Aug,2011
2010-01-25,West,Furniture,3116.47,-1578.26,Jan,2010
2010-01-25,West,Office Supplies,12.41,-9.08,Jan,2010
2011-05-01,West,Furniture,1324.09,94.96,May,2011
2010-07-14,West,Office Supplies,278.68,8.9,Jul,2010
2010-07-14,West,Technology,717.468,316.48,Jul,2010
2011-12-13,West,Furniture,11764.25,2322.44,Dec,2011
2011-12-13,West,Furniture,25.17,5.88,Dec,2011
2011-12-13,West,Office Supplies,208.47,-125.6,Dec,2011
2009-08-18,West,Office Supplies,45.91,-35.54,Aug,2009
2009-08-18,West,Technology,22319.58,-734.31,Aug,2009
2009-08-18,West,Office Supplies,330.24,8.48,Aug,2009
2009-08-18,West,Office Supplies,520.65,30.63,Aug,2009
2009-10-29,West,Office Supplies,181.17,-59.88,Oct,2009
2009-10-29,West,Office Supplies,13.16,-10.29,Oct,2009
2009-10-29,West,Office Supplies,107.88,25.59,Oct,2009
2009-10-29,West,Office Supplies,623.02,-255.66,Oct,2009
2012-08-18,West,Office Supplies,729.83,-135.1,Aug,2012
2012-08-18,West,Technology,1083.19,214.61,Aug,2012
2010-05-28,West,Technology,255.74,37.09,May,2010
2012-02-17,West,Technology,2592.432,428.47,Feb,2012
2011-05-21,West,Furniture,313.43,104.03,May,2011
2011-05-21,West,Office Supplies,390.11,-19.92,May,2011
2012-07-06,West,Furniture,342.97,-131.63,Jul,2012
2009-10-24,West,Office Supplies,9.4,-7.6,Oct,2009
2012-04-16,West,Furniture,79.68,18.24,Apr,2012
2012-04-21,West,Technology,786.675,-315.03,Apr,2012
2009-09-08,West,Office Supplies,212.57,9.49,Sep,2009
2009-09-08,West,Furniture,1469.48,-263.65,Sep,2009
2009-09-08,West,Technology,4279.24,890.18,Sep,2009
2009-12-10,West,Furniture,2665.64,-107.49,Dec,2009
2009-11-05,West,Furniture,10307.01,3025.59,Nov,2009
2012-12-28,West,Office Supplies,44.45,-17.46,Dec,2012
2011-07-14,West,Furniture,46.36,-56.73,Jul,2011
2010-06-09,West,Office Supplies,29.79,3.76,Jun,2010
2009-02-22,West,Technology,19100.45,6839.95,Feb,2009
2010-12-09,West,Technology,371.95,-87.4,Dec,2010
2009-01-12,West,Furniture,4080.3,593.79,Jan,2009
2009-01-12,West,Office Supplies,260.79,111.4,Jan,2009
2009-01-12,West,Office Supplies,90.35,-16.72,Jan,2009
2012-06-07,West,Technology,316.52,-542.32,Jun,2012
2012-06-07,West,Technology,155.39,-127.7,Jun,2012
2012-03-24,West,Office Supplies,135.23,-45.65,Mar,2012
2009-03-25,West,Furniture,14357.85,3309.55,Mar,2009
2012-03-25,West,Office Supplies,710.86,196.22,Mar,2012
2011-06-09,West,Office Supplies,114.53,-39.23,Jun,2011
2011-06-09,West,Technology,7164.7435,1609.29,Jun,2011
2010-01-31,West,Technology,1400.1,88.68,Jan,2010
2010-01-24,West,Technology,1325.06,-180.23,Jan,2010
2010-09-13,West,Office Supplies,101.13,-74.41,Sep,2010
2010-09-13,West,Technology,526.45,-108.14,Sep,2010
2011-08-25,West,Furniture,8581.25,1464.23,Aug,2011
2011-08-25,West,Office Supplies,135.99,-129.24,Aug,2011
2010-05-06,West,Office Supplies,43.23,-29.53,May,2010
2012-01-03,West,Office Supplies,3353.54,1189.96,Jan,2012
2012-01-03,West,Office Supplies,69.38,-70.73,Jan,2012
2010-01-31,West,Office Supplies,78.51,-10.06,Jan,2010
2009-07-25,West,Office Supplies,101.47,-18.64,Jul,2009
2009-05-07,West,Office Supplies,130.49,47.09,May,2009
2012-05-18,West,Office Supplies,861.41,128.0,May,2012
2010-09-04,West,Technology,361.98,-55.61,Sep,2010
2010-09-19,West,Technology,965.82,169.15,Sep,2010
2010-08-06,West,Office Supplies,349.65,28.55,Aug,2010
2010-08-06,West,Furniture,4814.12,855.14,Aug,2010
2009-01-24,West,Office Supplies,359.65,-11.15,Jan,2009
2010-02-11,West,Office Supplies,246.24,-118.9,Feb,2010
2010-02-11,West,Office Supplies,78.67,14.1,Feb,2010
2010-07-29,West,Technology,4416.651,1020.41,Jul,2010
2011-03-30,West,Technology,1204.0845,341.96,Mar,2011
2009-02-03,West,Furniture,181.39,-32.4,Feb,2009
2009-02-03,West,Technology,846.0815,-120.93,Feb,2009
2009-03-30,West,Office Supplies,187.84,-95.05,Mar,2009
2009-03-30,West,Office Supplies,240.6,3.45,Mar,2009
2009-03-30,West,Technology,236.878,-275.25,Mar,2009
2009-09-25,West,Furniture,9312.52,3039.37,Sep,2009
2009-09-25,West,Technology,220.47,-135.16,Sep,2009
2012-06-29,West,Technology,7928.562,2229.48,Jun,2012
2012-12-05,West,Furniture,715.8,-279.12,Dec,2012
2012-12-05,West,Furniture,10941.23,1687.07,Dec,2012
2012-08-18,West,Office Supplies,3749.0,-1032.13,Aug,2012
2012-01-24,West,Office Supplies,878.75,70.46,Jan,2012
2011-06-27,West,Technology,877.81,-44.4,Jun,2011
2009-11-05,West,Technology,90.9415,-109.42,Nov,2009
2009-11-07,West,Technology,453.87,-217.69,Nov,2009
2009-07-05,West,Office Supplies,2232.15,-746.44,Jul,2009
2009-07-05,West,Office Supplies,7007.19,-274.95,Jul,2009
2011-09-03,West,Technology,460.5895,-171.2,Sep,2011
2010-10-07,West,Technology,813.41,284.65,Oct,2010
2011-02-05,West,Office Supplies,4153.06,1499.41,Feb,2011
2009-09-24,West,Technology,157.63,-78.13,Sep,2009
2011-07-01,West,Office Supplies,225.45,-193.39,Jul,2011
2009-05-14,West,Technology,2827.1425,713.88,May,2009
2010-08-21,West,Furniture,215.52,75.83,Aug,2010
2010-08-21,West,Office Supplies,10.46,-0.89,Aug,2010
2012-02-02,West,Office Supplies,3982.21,1413.94,Feb,2012
2012-02-02,West,Office Supplies,66.55,-15.13,Feb,2012
2010-03-21,West,Office Supplies,167.53,-9.57,Mar,2010
2012-09-19,West,Office Supplies,6995.56,-286.58,Sep,2012
2012-02-05,West,Technology,1415.148,-64.94,Feb,2012
2009-07-01,West,Technology,6041.01,-4793.0,Jul,2009
2012-12-11,West,Office Supplies,1234.36,-84.77,Dec,2012
2010-01-18,West,Technology,10380.34,-8389.47,Jan,2010
2010-01-18,West,Office Supplies,854.9,76.87,Jan,2010
2010-01-18,West,Office Supplies,389.98,-14.98,Jan,2010
2011-11-12,West,Office Supplies,109.29,-77.08,Nov,2011
2011-11-12,West,Office Supplies,2257.88,474.98,Nov,2011
2011-06-14,West,Office Supplies,348.92,28.47,Jun,2011
2010-01-14,West,Office Supplies,72.18,11.83,Jan,2010
2012-09-22,West,Office Supplies,172.04,-85.11,Sep,2012
2011-04-01,West,Furniture,737.38,90.04,Apr,2011
2011-04-01,West,Office Supplies,507.18,74.73,Apr,2011
2011-04-01,West,Office Supplies,151.19,27.37,Apr,2011
2012-02-18,West,Office Supplies,2180.23,660.25,Feb,2012
2011-04-04,West,Office Supplies,123.75,55.42,Apr,2011
2011-04-04,West,Office Supplies,3533.97,-1329.81,Apr,2011
2011-04-04,West,Technology,3821.4045,1256.97,Apr,2011
2009-12-19,West,Technology,1651.07,-100.49,Dec,2009
2012-02-12,West,Office Supplies,326.1,-118.74,Feb,2012
2012-02-12,West,Technology,170.374,-67.13,Feb,2012
2010-02-05,West,Furniture,2595.07,1217.19,Feb,2010
2010-07-14,West,Office Supplies,801.98,-99.95,Jul,2010
2011-02-06,West,Office Supplies,65.78,-17.42,Feb,2011
2011-05-19,West,Office Supplies,10.48,-5.44,May,2011
2009-06-20,West,Office Supplies,323.63,-205.49,Jun,2009
2012-02-17,West,Office Supplies,157.49,62.54,Feb,2012
2011-11-16,West,Technology,10134.55,-597.21,Nov,2011
2011-11-16,West,Furniture,1765.64,108.65,Nov,2011
2011-11-16,West,Office Supplies,156.5,-49.6,Nov,2011
2010-07-04,West,Office Supplies,157.51,46.48,Jul,2010
2010-07-04,West,Office Supplies,97.78,-31.22,Jul,2010
2011-05-05,West,Furniture,1199.336,224.8,May,2011
2012-10-07,West,Office Supplies,1152.16,286.98,Oct,2012
2012-10-07,West,Furniture,19.9,15.97,Oct,2012
2012-01-18,West,Technology,4072.8175,897.36,Jan,2012
2011-04-22,West,Office Supplies,1438.33,163.38,Apr,2011
2011-01-04,West,Technology,625.9485,-87.02,Jan,2011
2011-09-11,West,Office Supplies,12.49,-13.5,Sep,2011
2009-12-25,West,Technology,1653.607,294.97,Dec,2009
2009-04-20,West,Office Supplies,248.76,35.09,Apr,2009
2009-04-20,West,Furniture,10984.05,785.63,Apr,2009
2012-09-13,West,Technology,2447.1075,856.96,Sep,2012
2010-02-10,West,Office Supplies,26.64,-13.88,Feb,2010
2010-02-10,West,Office Supplies,88.19,-25.97,Feb,2010
2010-04-25,West,Office Supplies,318.28,114.95,Apr,2010
2010-04-25,West,Office Supplies,289.53,46.97,Apr,2010
2010-04-25,West,Office Supplies,322.8,53.15,Apr,2010
2011-03-03,West,Technology,649.46,189.04,Mar,2011
2012-11-09,West,Office Supplies,200.41,-23.65,Nov,2012
2011-04-11,West,Furniture,708.83,35.08,Apr,2011
2012-02-07,West,Furniture,1635.29,7.92,Feb,2012
2012-02-07,West,Technology,316.35,-52.18,Feb,2012
2009-09-05,West,Office Supplies,194.09,-63.35,Sep,2009
2009-05-26,West,Office Supplies,227.5,-256.52,May,2009
2009-05-26,West,Technology,2292.1015,398.36,May,2009
2011-09-01,West,Technology,206.34,-38.23,Sep,2011
2010-11-22,West,Technology,13.52,-27.66,Nov,2010
2011-10-10,West,Technology,20.25,-22.13,Oct,2011
2011-10-10,West,Office Supplies,52.62,-4.64,Oct,2011
2011-08-23,West,Office Supplies,214.19,-40.56,Aug,2011
2012-01-08,West,Office Supplies,198.29,-134.41,Jan,2012
2010-04-09,West,Technology,6034.68,-517.08,Apr,2010
2012-08-17,West,Office Supplies,228.31,8.89,Aug,2012
2009-10-06,West,Office Supplies,98.46,41.54,Oct,2009
2009-10-06,West,Technology,569.636,-173.25,Oct,2009
2010-05-01,West,Furniture,314.96,153.48,May,2010
2012-10-25,West,Office Supplies,120.15,11.32,Oct,2012
2011-09-23,West,Office Supplies,1058.82,211.73,Sep,2011
2011-09-23,West,Office Supplies,92.07,-64.5,Sep,2011
2011-06-08,West,Office Supplies,1811.55,512.69,Jun,2011
2011-06-08,West,Office Supplies,49.08,-0.31,Jun,2011
2011-06-08,West,Office Supplies,236.19,-76.92,Jun,2011
2011-06-08,West,Office Supplies,854.14,94.0,Jun,2011
2011-06-08,West,Office Supplies,159.5,-57.98,Jun,2011
2009-01-21,West,Office Supplies,33.44,-6.88,Jan,2009
2010-02-20,West,Technology,6776.92,1395.02,Feb,2010
2010-09-19,West,Furniture,1640.9,-1348.06,Sep,2010
2010-09-19,West,Technology,1235.87,269.27,Sep,2010
2011-03-13,West,Office Supplies,46.34,-7.76,Mar,2011
2010-09-22,West,Furniture,2415.38,-1131.6,Sep,2010
2009-03-30,West,Office Supplies,231.26,32.83,Mar,2009
2009-03-30,West,Technology,987.17,51.59,Mar,2009
2011-11-29,West,Office Supplies,10094.43,4451.01,Nov,2011
2009-05-04,West,Office Supplies,179.45,-116.35,May,2009
2009-05-04,West,Furniture,7987.43,1304.9,May,2009
2009-05-04,West,Technology,2455.276,693.06,May,2009
2011-04-11,West,Technology,2443.342,590.32,Apr,2011
2010-04-11,West,Office Supplies,112.12,-8.45,Apr,2010
2010-04-11,West,Office Supplies,49.58,-47.02,Apr,2010
2010-04-11,West,Furniture,1939.65,-885.73,Apr,2010
2010-04-11,West,Furniture,465.52,65.35,Apr,2010
2010-02-10,West,Office Supplies,19.47,-14.29,Feb,2010
2010-12-05,West,Office Supplies,28.96,-27.07,Dec,2010
2010-03-20,West,Office Supplies,1133.96,185.09,Mar,2010
2011-08-18,West,Technology,2422.4405,568.18,Aug,2011
2012-11-25,West,Technology,1954.796,98.35,Nov,2012
2012-12-21,West,Technology,2312.96,43.03,Dec,2012
2012-12-10,West,Office Supplies,538.27,225.2,Dec,2012
2012-12-10,West,Office Supplies,3665.41,1236.36,Dec,2012
2012-12-10,West,Office Supplies,20.95,2.81,Dec,2012
2010-09-07,West,Office Supplies,286.81,110.05,Sep,2010
2009-03-12,West,Technology,1233.4775,453.8,Mar,2009
2012-05-20,West,Office Supplies,214.03,-138.92,May,2012
2009-11-28,West,Office Supplies,941.4,369.48,Nov,2009
2012-03-29,West,Office Supplies,109.43,21.77,Mar,2012
2010-10-23,West,Office Supplies,158.78,33.26,Oct,2010
2011-08-21,West,Technology,249.48,-73.83,Aug,2011
2011-09-22,West,Technology,6572.04,1579.34,Sep,2011
2011-09-22,West,Furniture,1051.992,-1280.6,Sep,2011
2012-06-02,West,Furniture,2711.14,-307.86,Jun,2012
2012-06-02,West,Technology,1829.8715,367.46,Jun,2012
2011-12-15,West,Office Supplies,231.21,-179.96,Dec,2011
2010-09-12,West,Office Supplies,28.75,-14.35,Sep,2010
2010-09-12,West,Technology,19014.24,-10263.66,Sep,2010
2010-09-12,West,Office Supplies,385.05,56.75,Sep,2010
2011-04-05,West,Office Supplies,46.44,-16.3,Apr,2011
2009-05-21,West,Furniture,4252.89,969.42,May,2009
2010-09-15,West,Technology,5740.32,1285.74,Sep,2010
2010-10-03,West,Office Supplies,548.3,-47.92,Oct,2010
2012-09-17,West,Office Supplies,946.27,66.38,Sep,2012
2010-02-12,West,Furniture,396.78,-321.21,Feb,2010
2012-10-19,West,Furniture,769.17,-212.01,Oct,2012
2012-10-19,West,Technology,7370.84,999.87,Oct,2012
2011-10-13,West,Office Supplies,388.71,36.43,Oct,2011
2011-10-28,West,Office Supplies,1515.0,219.04,Oct,2011
2012-10-14,West,Technology,3413.69,175.24,Oct,2012
2012-10-14,West,Technology,2939.6825,192.06,Oct,2012
2012-11-01,West,Furniture,1103.73,189.28,Nov,2012
2010-02-15,West,Office Supplies,86.1,32.7,Feb,2010
2010-02-15,West,Office Supplies,298.11,-60.79,Feb,2010
2009-11-20,West,Technology,87.21,-96.54,Nov,2009
2009-11-20,West,Office Supplies,50.19,0.15,Nov,2009
2012-09-18,West,Office Supplies,762.2,16.57,Sep,2012
2012-09-18,West,Office Supplies,235.45,-8.82,Sep,2012
2009-09-05,West,Office Supplies,132.79,-100.24,Sep,2009
2009-09-05,West,Office Supplies,232.85,-262.62,Sep,2009
2010-06-05,West,Office Supplies,893.29,256.16,Jun,2010
2012-03-13,West,Furniture,6483.26,341.98,Mar,2012
2012-03-13,West,Technology,1446.207,29.56,Mar,2012
2010-09-23,West,Office Supplies,2048.78,994.68,Sep,2010
2010-12-05,West,Office Supplies,104.33,39.91,Dec,2010
2009-12-08,West,Office Supplies,3390.51,1169.71,Dec,2009
2009-02-02,West,Office Supplies,44.85,-0.49,Feb,2009
2010-01-24,West,Office Supplies,1581.23,760.79,Jan,2010
2011-02-28,West,Office Supplies,19.2,-6.84,Feb,2011
2011-10-21,West,Furniture,6481.048,1760.11,Oct,2011
2011-12-11,West,Furniture,5526.16,1263.98,Dec,2011
2011-12-11,West,Office Supplies,236.89,-86.3,Dec,2011
2011-12-11,West,Office Supplies,68.42,-57.97,Dec,2011
2010-12-15,West,Technology,4408.6695,1140.67,Dec,2010
2010-06-15,West,Office Supplies,146.68,-8.33,Jun,2010
2009-01-14,West,Furniture,577.89,-53.89,Jan,2009
2009-01-14,West,Technology,9920.85,2685.19,Jan,2009
2009-01-14,West,Furniture,7484.31,1278.45,Jan,2009
2010-09-03,West,Technology,733.36,-270.48,Sep,2010
2012-07-09,West,Office Supplies,198.1,-66.93,Jul,2012
2012-01-07,West,Office Supplies,91.43,-42.98,Jan,2012
2010-12-12,West,Furniture,704.77,-298.9,Dec,2010
2012-03-24,West,Office Supplies,1101.76,-204.22,Mar,2012
2009-10-07,West,Furniture,215.24,49.76,Oct,2009
2009-10-07,West,Technology,654.874,-82.06,Oct,2009
2010-07-29,West,Office Supplies,5875.66,1856.12,Jul,2010
2012-04-26,West,Office Supplies,570.14,-90.72,Apr,2012
2012-04-17,West,Office Supplies,825.63,379.74,Apr,2012
2009-02-16,West,Office Supplies,180.39,-8.11,Feb,2009
2010-08-18,West,Office Supplies,102.04,-47.67,Aug,2010
2011-11-18,West,Technology,1617.88,271.9,Nov,2011
2010-10-25,West,Furniture,3969.43,-796.51,Oct,2010
2010-10-25,West,Technology,2882.707,303.23,Oct,2010
2012-11-11,West,Office Supplies,356.28,65.76,Nov,2012
2011-11-28,West,Office Supplies,54.22,-19.09,Nov,2011
2011-11-28,West,Office Supplies,431.11,-244.33,Nov,2011
2009-09-05,West,Technology,3231.564,1166.09,Sep,2009
2011-03-07,West,Furniture,6230.68,835.46,Mar,2011
2011-03-07,West,Furniture,1391.816,-344.82,Mar,2011
2010-10-26,West,Office Supplies,1323.31,146.64,Oct,2010
2012-01-02,West,Technology,7325.63,1899.23,Jan,2012
2009-06-08,West,Technology,3439.39,1057.62,Jun,2009
2009-06-08,West,Office Supplies,10.48,-5.65,Jun,2009
2012-11-19,West,Office Supplies,109.52,-73.35,Nov,2012
2009-08-10,West,Office Supplies,210.94,-94.59,Aug,2009
2009-08-10,West,Office Supplies,192.02,-293.74,Aug,2009
2012-07-28,West,Furniture,2650.77,-824.43,Jul,2012
2011-11-02,West,Furniture,1134.2,-351.51,Nov,2011
2011-05-01,West,Technology,1900.47,202.73,May,2011
2011-05-01,West,Office Supplies,205.52,-118.55,May,2011
2011-10-20,West,Furniture,545.88,-95.04,Oct,2011
2012-10-11,West,Furniture,4042.96,-699.72,Oct,2012
2011-01-31,West,Office Supplies,1262.75,422.23,Jan,2011
2011-03-08,West,Office Supplies,243.37,-106.42,Mar,2011
2011-02-01,West,Technology,730.33,110.77,Feb,2011
2010-04-20,West,Office Supplies,54.79,-6.82,Apr,2010
2010-04-20,West,Technology,7319.85,611.43,Apr,2010
2010-04-20,West,Office Supplies,707.44,-50.27,Apr,2010
2009-03-12,West,Technology,1146.41,-88.61,Mar,2009
2012-09-29,West,Office Supplies,80.29,-6.57,Sep,2012
2012-09-29,West,Technology,2628.9225,832.19,Sep,2012
2011-04-06,West,Office Supplies,139.0,-96.33,Apr,2011
2010-10-11,West,Office Supplies,430.13,2.33,Oct,2010
2012-10-02,West,Furniture,4917.69,126.31,Oct,2012
2012-10-02,West,Office Supplies,416.8,223.38,Oct,2012
2012-05-01,West,Office Supplies,2101.59,554.91,May,2012
2012-05-20,West,Furniture,251.51,-9.78,May,2012
2011-11-19,West,Office Supplies,3.2,-3.16,Nov,2011
2010-08-18,West,Office Supplies,424.13,57.17,Aug,2010
2010-08-18,West,Office Supplies,69.4,12.02,Aug,2010
2009-08-01,West,Furniture,10692.97,-410.39,Aug,2009
2011-05-15,West,Office Supplies,1637.78,461.65,May,2011
2011-05-15,West,Office Supplies,193.84,-117.1,May,2011
2012-07-03,West,Technology,1463.105,446.99,Jul,2012
2012-07-03,West,Office Supplies,1085.4,262.32,Jul,2012
2012-07-03,West,Furniture,123.67,-34.17,Jul,2012
2009-05-21,West,Furniture,355.55,-166.74,May,2009
2010-10-30,West,Office Supplies,44.99,-40.43,Oct,2010
2011-12-29,West,Furniture,166.17,-22.74,Dec,2011
2009-05-15,West,Furniture,1286.87,384.38,May,2009
2009-05-21,West,Office Supplies,202.11,-17.49,May,2009
2009-05-21,West,Technology,630.99,-114.64,May,2009
2009-10-17,West,Office Supplies,103.5,-73.07,Oct,2009
2009-10-17,West,Technology,19707.2,-12558.0,Oct,2009
2012-12-11,West,Office Supplies,135.77,0.53,Dec,2012
2012-12-11,West,Office Supplies,447.25,-15.92,Dec,2012
2011-04-20,West,Office Supplies,1387.29,405.64,Apr,2011
2009-07-06,West,Office Supplies,167.66,-15.48,Jul,2009
2012-12-08,West,Furniture,1424.95,-517.83,Dec,2012
2012-12-08,West,Office Supplies,321.5,20.31,Dec,2012
2010-08-23,West,Office Supplies,827.83,-57.73,Aug,2010
2011-05-20,West,Office Supplies,101.14,-32.62,May,2011
2011-07-12,West,Technology,139.08,-120.04,Jul,2011
2011-07-12,West,Office Supplies,75.28,-17.22,Jul,2011
2010-04-30,West,Office Supplies,517.98,-85.32,Apr,2010
2011-08-23,West,Furniture,4680.89,693.01,Aug,2011
2011-08-23,West,Technology,2414.9945,624.71,Aug,2011
2012-06-11,West,Furniture,883.23,-404.36,Jun,2012
2012-06-11,West,Technology,917.25,-103.75,Jun,2012
2012-06-11,West,Technology,760.801,348.59,Jun,2012
2011-01-29,West,Office Supplies,849.51,163.1,Jan,2011
2011-01-29,West,Office Supplies,189.49,-13.71,Jan,2011
2009-02-08,West,Technology,714.46,-268.65,Feb,2009
2010-10-09,West,Office Supplies,434.73,-12.2,Oct,2010
2010-02-11,West,Technology,81.56,-7.23,Feb,2010
2010-02-11,West,Technology,2088.5,675.07,Feb,2010
2010-02-11,West,Office Supplies,2126.72,150.04,Feb,2010
2010-02-11,West,Furniture,3753.72,-556.25,Feb,2010
2012-05-03,West,Office Supplies,26.09,-1.76,May,2012
2012-09-10,West,Office Supplies,1406.49,332.52,Sep,2012
2012-09-10,West,Office Supplies,587.71,26.28,Sep,2012
2011-05-19,West,Technology,650.1395,22.57,May,2011
2012-10-28,West,Office Supplies,572.74,53.31,Oct,2012
2012-05-06,West,Office Supplies,446.06,161.32,May,2012
2011-07-10,West,Technology,744.0,215.8,Jul,2011
2011-07-10,West,Technology,388.8665,103.05,Jul,2011
2010-10-29,West,Furniture,3645.45,-765.5,Oct,2010
2009-08-31,West,Technology,279.43,48.47,Aug,2009
2009-08-31,West,Office Supplies,515.22,-152.54,Aug,2009
2012-05-19,West,Office Supplies,1078.98,-1637.52,May,2012
2011-05-27,West,Office Supplies,211.42,-113.52,May,2011
2010-05-21,West,Office Supplies,390.46,-171.17,May,2010
2010-05-21,West,Office Supplies,113.43,24.27,May,2010
2009-07-15,West,Technology,772.42,299.33,Jul,2009
2009-07-15,West,Technology,221.4675,-302.23,Jul,2009
2009-05-20,West,Office Supplies,211.86,-239.32,May,2009
2009-05-20,West,Office Supplies,355.03,-33.31,May,2009
2011-04-07,West,Office Supplies,260.13,-133.98,Apr,2011
2012-01-03,West,Office Supplies,741.57,352.41,Jan,2012
2012-01-03,West,Office Supplies,10.39,-3.24,Jan,2012
2009-08-15,West,Furniture,14665.15,2860.31,Aug,2009
2009-08-15,West,Furniture,324.97,113.98,Aug,2009
2009-08-15,West,Technology,451.52,-70.52,Aug,2009
2010-04-28,West,Office Supplies,2753.07,551.34,Apr,2010
2009-04-30,West,Office Supplies,938.37,251.17,Apr,2009
2009-01-07,West,Office Supplies,737.25,-199.13,Jan,2009
2012-11-15,West,Office Supplies,692.15,150.38,Nov,2012
2011-07-29,West,Office Supplies,143.85,34.14,Jul,2011
2012-09-24,West,Office Supplies,112.6,0.49,Sep,2012
2009-09-03,West,Office Supplies,541.47,90.62,Sep,2009
2009-03-15,West,Furniture,93.73,51.14,Mar,2009
2011-07-24,West,Office Supplies,597.44,108.3,Jul,2011
2011-07-24,West,Furniture,132.23,22.25,Jul,2011
2011-07-24,West,Technology,2403.137,377.62,Jul,2011
2011-07-24,West,Technology,5138.335,1422.2,Jul,2011
2009-07-13,West,Technology,223.499,-122.13,Jul,2009
2009-01-19,West,Office Supplies,108.15,7.57,Jan,2009
2009-08-19,West,Technology,857.11,285.2,Aug,2009
2009-08-19,West,Office Supplies,69.6,6.46,Aug,2009
2009-08-19,West,Technology,1279.505,384.2,Aug,2009
2012-10-01,West,Office Supplies,191.14,82.65,Oct,2012
2009-05-03,West,Furniture,216.95,-88.82,May,2009
2010-04-07,West,Office Supplies,88.38,-64.95,Apr,2010
2012-10-21,West,Furniture,182.86,-106.27,Oct,2012
2010-10-24,West,Office Supplies,137.84,34.31,Oct,2010
2010-11-18,West,Technology,440.6,2.97,Nov,2010
2010-11-18,West,Office Supplies,109.9,48.52,Nov,2010
2010-11-18,West,Office Supplies,315.29,-361.82,Nov,2010
2010-08-30,West,Office Supplies,320.42,-66.37,Aug,2010
2010-08-30,West,Furniture,266.64,-36.76,Aug,2010
2010-11-25,West,Furniture,306.77,-102.06,Nov,2010
2011-09-15,West,Furniture,381.79,73.73,Sep,2011
2011-09-15,West,Technology,1529.3115,-491.26,Sep,2011
2010-09-04,West,Office Supplies,270.32,-47.15,Sep,2010
2010-04-15,West,Office Supplies,260.77,-8.75,Apr,2010
2010-04-15,West,Technology,2445.212,275.77,Apr,2010
2010-04-15,West,Technology,1032.0275,97.4,Apr,2010
2011-09-21,West,Technology,21046.74,5217.27,Sep,2011
2010-07-04,West,Office Supplies,1384.34,562.31,Jul,2010
2012-09-25,West,Office Supplies,362.76,19.36,Sep,2012
2009-09-19,West,Office Supplies,28.39,3.84,Sep,2009
2009-05-22,West,Furniture,6277.75,-592.43,May,2009
2009-05-22,West,Technology,360.24,-53.82,May,2009
2012-11-15,West,Office Supplies,18.91,-16.35,Nov,2012
2012-11-15,West,Furniture,685.7,350.94,Nov,2012
2012-11-15,West,Technology,1024.165,-105.7,Nov,2012
2011-01-28,West,Office Supplies,201.72,-81.61,Jan,2011
2012-10-20,West,Office Supplies,56.41,11.92,Oct,2012
2012-10-20,West,Office Supplies,147.71,-30.25,Oct,2012
2012-10-20,West,Technology,1678.34,670.11,Oct,2012
2010-09-05,West,Technology,139.61,-92.04,Sep,2010
2011-02-10,West,Technology,2174.419,-211.7,Feb,2011
2012-07-16,West,Office Supplies,65.91,0.76,Jul,2012
2012-07-16,West,Office Supplies,72.72,-36.61,Jul,2012
2010-07-28,West,Office Supplies,15.0,-13.74,Jul,2010
2011-12-18,West,Office Supplies,138.95,9.63,Dec,2011
2011-12-18,West,Technology,5678.5525,1727.78,Dec,2011
2012-11-24,West,Furniture,4475.0,-1523.77,Nov,2012
2012-11-24,West,Office Supplies,168.2,-64.53,Nov,2012
2010-09-28,West,Technology,609.97,62.93,Sep,2010
2010-01-18,West,Office Supplies,264.78,53.05,Jan,2010
2011-09-28,West,Office Supplies,825.8,183.48,Sep,2011
2011-09-28,West,Office Supplies,4273.95,1340.07,Sep,2011
2011-06-17,West,Furniture,5264.48,-284.06,Jun,2011
2010-04-20,West,Technology,1873.349,194.21,Apr,2010
